Country;City;AvgTemperatureFahrenheit;Date;Month;Year;AvgTemperatureCelsius
Senegal;Dakar;68.6;02/03/2013;3;2013;
Senegal;Dakar;68.4;03/03/2013;3;2013;
Senegal;Dakar;67.3;04/03/2013;3;2013;
Senegal;Dakar;69.7;05/03/2013;3;2013;
Senegal;Dakar;69.3;06/03/2013;3;2013;
Senegal;Dakar;70.8;07/03/2013;3;2013;
Senegal;Dakar;72.1;08/03/2013;3;2013;
Senegal;Dakar;72.1;09/03/2013;3;2013;
Senegal;Dakar;72.3;10/03/2013;3;2013;
Senegal;Dakar;73.0;11/03/2013;3;2013;
Senegal;Dakar;76.1;12/03/2013;3;2013;
Senegal;Dakar;73.7;13/03/2013;3;2013;
Senegal;Dakar;74.1;14/03/2013;3;2013;
Senegal;Dakar;73.0;15/03/2013;3;2013;
Senegal;Dakar;73.3;16/03/2013;3;2013;
Senegal;Dakar;71.2;17/03/2013;3;2013;
Senegal;Dakar;70.7;18/03/2013;3;2013;
Senegal;Dakar;69.6;19/03/2013;3;2013;
Senegal;Dakar;69.8;20/03/2013;3;2013;
Senegal;Dakar;71.0;21/03/2013;3;2013;
Senegal;Dakar;70.9;22/03/2013;3;2013;
Senegal;Dakar;71.2;23/03/2013;3;2013;
Senegal;Dakar;70.6;24/03/2013;3;2013;
Senegal;Dakar;73.4;25/03/2013;3;2013;
Senegal;Dakar;70.8;26/03/2013;3;2013;
Senegal;Dakar;68.9;27/03/2013;3;2013;
Senegal;Dakar;69.0;28/03/2013;3;2013;
Senegal;Dakar;70.8;29/03/2013;3;2013;
Senegal;Dakar;72.8;30/03/2013;3;2013;
Senegal;Dakar;70.8;31/03/2013;3;2013;
Senegal;Dakar;70.2;01/04/2013;4;2013;
Senegal;Dakar;69.8;02/04/2013;4;2013;
Senegal;Dakar;70.8;03/04/2013;4;2013;
Senegal;Dakar;69.1;04/04/2013;4;2013;
Senegal;Dakar;68.5;05/04/2013;4;2013;
Senegal;Dakar;70.0;06/04/2013;4;2013;
Senegal;Dakar;69.0;07/04/2013;4;2013;
Senegal;Dakar;67.4;08/04/2013;4;2013;
Senegal;Dakar;66.7;09/04/2013;4;2013;
Senegal;Dakar;67.0;10/04/2013;4;2013;
Senegal;Dakar;68.6;11/04/2013;4;2013;
Senegal;Dakar;68.7;12/04/2013;4;2013;
Senegal;Dakar;70.0;13/04/2013;4;2013;
Senegal;Dakar;71.1;14/04/2013;4;2013;
Senegal;Dakar;73.6;15/04/2013;4;2013;
Senegal;Dakar;74.2;16/04/2013;4;2013;
Senegal;Dakar;71.4;17/04/2013;4;2013;
Senegal;Dakar;69.5;18/04/2013;4;2013;
Senegal;Dakar;69.1;19/04/2013;4;2013;
Senegal;Dakar;69.0;20/04/2013;4;2013;
Senegal;Dakar;69.5;21/04/2013;4;2013;
Senegal;Dakar;70.3;22/04/2013;4;2013;
Senegal;Dakar;70.2;23/04/2013;4;2013;
Senegal;Dakar;71.2;24/04/2013;4;2013;
Senegal;Dakar;72.6;25/04/2013;4;2013;
Senegal;Dakar;72.9;26/04/2013;4;2013;
Senegal;Dakar;73.7;27/04/2013;4;2013;
Senegal;Dakar;74.1;28/04/2013;4;2013;
Senegal;Dakar;72.7;29/04/2013;4;2013;
Senegal;Dakar;71.2;30/04/2013;4;2013;
Senegal;Dakar;71.4;01/05/2013;5;2013;
Senegal;Dakar;71.5;02/05/2013;5;2013;
Senegal;Dakar;71.8;03/05/2013;5;2013;
Senegal;Dakar;71.6;04/05/2013;5;2013;
Senegal;Dakar;71.9;05/05/2013;5;2013;
Senegal;Dakar;73.1;06/05/2013;5;2013;
Senegal;Dakar;74.6;07/05/2013;5;2013;
Senegal;Dakar;73.8;08/05/2013;5;2013;
Senegal;Dakar;76.1;09/05/2013;5;2013;
Senegal;Dakar;75.5;10/05/2013;5;2013;
Senegal;Dakar;74.1;11/05/2013;5;2013;
Senegal;Dakar;74.6;12/05/2013;5;2013;
Senegal;Dakar;75.3;13/05/2013;5;2013;
Senegal;Dakar;75.5;14/05/2013;5;2013;
Senegal;Dakar;76.1;15/05/2013;5;2013;
Senegal;Dakar;73.3;16/05/2013;5;2013;
Senegal;Dakar;72.8;17/05/2013;5;2013;
Senegal;Dakar;73.9;18/05/2013;5;2013;
Senegal;Dakar;75.6;19/05/2013;5;2013;
Senegal;Dakar;76.1;20/05/2013;5;2013;
Senegal;Dakar;78.0;21/05/2013;5;2013;
Senegal;Dakar;78.7;22/05/2013;5;2013;
Senegal;Dakar;78.9;23/05/2013;5;2013;
Senegal;Dakar;78.2;24/05/2013;5;2013;
Senegal;Dakar;78.2;25/05/2013;5;2013;
Senegal;Dakar;79.0;26/05/2013;5;2013;
Senegal;Dakar;78.2;27/05/2013;5;2013;
Senegal;Dakar;77.2;28/05/2013;5;2013;
Senegal;Dakar;79.4;29/05/2013;5;2013;
Senegal;Dakar;79.7;30/05/2013;5;2013;
Senegal;Dakar;82.9;31/05/2013;5;2013;
Senegal;Dakar;81.2;01/06/2013;6;2013;
Senegal;Dakar;79.4;02/06/2013;6;2013;
Senegal;Dakar;77.1;03/06/2013;6;2013;
Senegal;Dakar;76.1;04/06/2013;6;2013;
Senegal;Dakar;76.1;05/06/2013;6;2013;
Senegal;Dakar;76.5;06/06/2013;6;2013;
Senegal;Dakar;77.5;07/06/2013;6;2013;
Senegal;Dakar;79.8;08/06/2013;6;2013;
Senegal;Dakar;79.4;09/06/2013;6;2013;
Senegal;Dakar;78.7;10/06/2013;6;2013;
Senegal;Dakar;79.7;11/06/2013;6;2013;
Senegal;Dakar;81.1;12/06/2013;6;2013;
Senegal;Dakar;78.7;13/06/2013;6;2013;
Senegal;Dakar;79.5;14/06/2013;6;2013;
Senegal;Dakar;79.3;15/06/2013;6;2013;
Senegal;Dakar;78.1;16/06/2013;6;2013;
Senegal;Dakar;77.9;17/06/2013;6;2013;
Senegal;Dakar;78.3;18/06/2013;6;2013;
Senegal;Dakar;78.3;19/06/2013;6;2013;
Senegal;Dakar;78.4;20/06/2013;6;2013;
Senegal;Dakar;78.5;21/06/2013;6;2013;
Senegal;Dakar;77.9;22/06/2013;6;2013;
Senegal;Dakar;78.3;23/06/2013;6;2013;
Senegal;Dakar;78.6;24/06/2013;6;2013;
Senegal;Dakar;78.3;25/06/2013;6;2013;
Senegal;Dakar;78.4;26/06/2013;6;2013;
Senegal;Dakar;78.5;27/06/2013;6;2013;
Senegal;Dakar;76.5;28/06/2013;6;2013;
Senegal;Dakar;78.6;29/06/2013;6;2013;
Senegal;Dakar;80.9;30/06/2013;6;2013;
Senegal;Dakar;80.1;01/07/2013;7;2013;
Senegal;Dakar;80.9;02/07/2013;7;2013;
Senegal;Dakar;80.1;03/07/2013;7;2013;
Senegal;Dakar;79.8;04/07/2013;7;2013;
Senegal;Dakar;81.7;05/07/2013;7;2013;
Senegal;Dakar;81.6;06/07/2013;7;2013;
Senegal;Dakar;81.0;07/07/2013;7;2013;
Senegal;Dakar;80.3;08/07/2013;7;2013;
Senegal;Dakar;80.5;09/07/2013;7;2013;
Senegal;Dakar;80.6;10/07/2013;7;2013;
Senegal;Dakar;80.6;11/07/2013;7;2013;
Senegal;Dakar;79.9;12/07/2013;7;2013;
Senegal;Dakar;81.7;13/07/2013;7;2013;
Senegal;Dakar;83.0;14/07/2013;7;2013;
Senegal;Dakar;81.3;15/07/2013;7;2013;
Senegal;Dakar;82.2;16/07/2013;7;2013;
Senegal;Dakar;81.9;17/07/2013;7;2013;
Senegal;Dakar;82.3;18/07/2013;7;2013;
Senegal;Dakar;81.3;19/07/2013;7;2013;
Senegal;Dakar;83.3;20/07/2013;7;2013;
Senegal;Dakar;80.4;21/07/2013;7;2013;
Senegal;Dakar;81.6;22/07/2013;7;2013;
Senegal;Dakar;81.5;23/07/2013;7;2013;
Senegal;Dakar;82.7;24/07/2013;7;2013;
Senegal;Dakar;82.2;25/07/2013;7;2013;
Senegal;Dakar;82.5;26/07/2013;7;2013;
Senegal;Dakar;83.3;27/07/2013;7;2013;
Senegal;Dakar;83.8;28/07/2013;7;2013;
Senegal;Dakar;82.5;29/07/2013;7;2013;
Senegal;Dakar;82.8;30/07/2013;7;2013;
Senegal;Dakar;83.7;31/07/2013;7;2013;
Senegal;Dakar;81.7;01/08/2013;8;2013;
Senegal;Dakar;81.0;02/08/2013;8;2013;
Senegal;Dakar;78.7;03/08/2013;8;2013;
Senegal;Dakar;80.9;04/08/2013;8;2013;
Senegal;Dakar;81.3;05/08/2013;8;2013;
Senegal;Dakar;81.7;06/08/2013;8;2013;
Senegal;Dakar;79.6;07/08/2013;8;2013;
Senegal;Dakar;80.6;08/08/2013;8;2013;
Senegal;Dakar;82.0;09/08/2013;8;2013;
Senegal;Dakar;81.3;10/08/2013;8;2013;
Senegal;Dakar;82.1;11/08/2013;8;2013;
Senegal;Dakar;80.9;12/08/2013;8;2013;
Senegal;Dakar;80.3;13/08/2013;8;2013;
Senegal;Dakar;80.8;14/08/2013;8;2013;
Senegal;Dakar;81.7;15/08/2013;8;2013;
Senegal;Dakar;81.1;16/08/2013;8;2013;
Senegal;Dakar;81.9;17/08/2013;8;2013;
Senegal;Dakar;81.5;18/08/2013;8;2013;
Senegal;Dakar;78.2;19/08/2013;8;2013;
Senegal;Dakar;79.1;20/08/2013;8;2013;
Senegal;Dakar;80.6;21/08/2013;8;2013;
Senegal;Dakar;81.8;22/08/2013;8;2013;
Senegal;Dakar;81.7;23/08/2013;8;2013;
Senegal;Dakar;82.6;24/08/2013;8;2013;
Senegal;Dakar;81.5;25/08/2013;8;2013;
Senegal;Dakar;82.5;26/08/2013;8;2013;
Senegal;Dakar;82.5;27/08/2013;8;2013;
Senegal;Dakar;83.5;28/08/2013;8;2013;
Senegal;Dakar;82.6;29/08/2013;8;2013;
Senegal;Dakar;78.4;30/08/2013;8;2013;
Senegal;Dakar;77.3;31/08/2013;8;2013;
Senegal;Dakar;81.0;01/09/2013;9;2013;
Senegal;Dakar;81.6;02/09/2013;9;2013;
Senegal;Dakar;82.6;03/09/2013;9;2013;
Senegal;Dakar;82.0;04/09/2013;9;2013;
Senegal;Dakar;78.4;05/09/2013;9;2013;
Senegal;Dakar;77.9;06/09/2013;9;2013;
Senegal;Dakar;78.5;07/09/2013;9;2013;
Senegal;Dakar;80.5;08/09/2013;9;2013;
Senegal;Dakar;81.3;09/09/2013;9;2013;
Senegal;Dakar;81.3;10/09/2013;9;2013;
Senegal;Dakar;81.8;11/09/2013;9;2013;
Senegal;Dakar;82.6;12/09/2013;9;2013;
Senegal;Dakar;82.7;13/09/2013;9;2013;
Senegal;Dakar;81.9;14/09/2013;9;2013;
Senegal;Dakar;77.8;15/09/2013;9;2013;
Senegal;Dakar;80.4;16/09/2013;9;2013;
Senegal;Dakar;81.2;17/09/2013;9;2013;
Senegal;Dakar;82.1;18/09/2013;9;2013;
Senegal;Dakar;80.8;19/09/2013;9;2013;
Senegal;Dakar;79.6;20/09/2013;9;2013;
Senegal;Dakar;83.3;21/09/2013;9;2013;
Senegal;Dakar;83.6;22/09/2013;9;2013;
Senegal;Dakar;84.2;23/09/2013;9;2013;
Senegal;Dakar;83.3;24/09/2013;9;2013;
Senegal;Dakar;84.7;25/09/2013;9;2013;
Senegal;Dakar;83.3;26/09/2013;9;2013;
Senegal;Dakar;80.1;27/09/2013;9;2013;
Senegal;Dakar;80.6;28/09/2013;9;2013;
Senegal;Dakar;82.4;29/09/2013;9;2013;
Senegal;Dakar;83.9;30/09/2013;9;2013;
Senegal;Dakar;84.1;01/10/2013;10;2013;
Senegal;Dakar;83.2;02/10/2013;10;2013;
Senegal;Dakar;83.0;03/10/2013;10;2013;
Senegal;Dakar;82.5;04/10/2013;10;2013;
Senegal;Dakar;82.6;05/10/2013;10;2013;
Senegal;Dakar;83.6;06/10/2013;10;2013;
Senegal;Dakar;80.4;07/10/2013;10;2013;
Senegal;Dakar;81.6;08/10/2013;10;2013;
Senegal;Dakar;82.1;09/10/2013;10;2013;
Senegal;Dakar;80.8;10/10/2013;10;2013;
Senegal;Dakar;81.3;11/10/2013;10;2013;
Senegal;Dakar;81.4;12/10/2013;10;2013;
Senegal;Dakar;82.9;13/10/2013;10;2013;
Senegal;Dakar;82.1;14/10/2013;10;2013;
Senegal;Dakar;82.6;15/10/2013;10;2013;
Senegal;Dakar;82.9;16/10/2013;10;2013;
Senegal;Dakar;83.3;17/10/2013;10;2013;
Senegal;Dakar;83.1;18/10/2013;10;2013;
Senegal;Dakar;83.9;19/10/2013;10;2013;
Senegal;Dakar;84.9;20/10/2013;10;2013;
Senegal;Dakar;83.6;21/10/2013;10;2013;
Senegal;Dakar;83.3;22/10/2013;10;2013;
Senegal;Dakar;82.8;23/10/2013;10;2013;
Senegal;Dakar;83.3;24/10/2013;10;2013;
Senegal;Dakar;83.5;25/10/2013;10;2013;
Senegal;Dakar;81.2;26/10/2013;10;2013;
Senegal;Dakar;81.0;27/10/2013;10;2013;
Senegal;Dakar;80.1;28/10/2013;10;2013;
Senegal;Dakar;83.0;29/10/2013;10;2013;
Senegal;Dakar;83.4;30/10/2013;10;2013;
Senegal;Dakar;82.4;31/10/2013;10;2013;
Senegal;Dakar;83.1;01/11/2013;11;2013;
Senegal;Dakar;79.9;02/11/2013;11;2013;
Senegal;Dakar;79.5;03/11/2013;11;2013;
Senegal;Dakar;80.2;04/11/2013;11;2013;
Senegal;Dakar;80.9;05/11/2013;11;2013;
Senegal;Dakar;81.6;06/11/2013;11;2013;
Senegal;Dakar;83.7;07/11/2013;11;2013;
Senegal;Dakar;79.8;08/11/2013;11;2013;
Senegal;Dakar;81.7;09/11/2013;11;2013;
Senegal;Dakar;81.9;10/11/2013;11;2013;
Senegal;Dakar;82.8;11/11/2013;11;2013;
Senegal;Dakar;81.8;12/11/2013;11;2013;
Senegal;Dakar;78.1;13/11/2013;11;2013;
Senegal;Dakar;79.3;14/11/2013;11;2013;
Senegal;Dakar;79.1;15/11/2013;11;2013;
Senegal;Dakar;79.6;16/11/2013;11;2013;
Senegal;Dakar;80.1;17/11/2013;11;2013;
Senegal;Dakar;78.5;18/11/2013;11;2013;
Senegal;Dakar;78.4;19/11/2013;11;2013;
Senegal;Dakar;78.0;20/11/2013;11;2013;
Senegal;Dakar;73.0;21/11/2013;11;2013;
Senegal;Dakar;74.6;22/11/2013;11;2013;
Senegal;Dakar;76.4;23/11/2013;11;2013;
Senegal;Dakar;76.1;24/11/2013;11;2013;
Senegal;Dakar;75.5;25/11/2013;11;2013;
Senegal;Dakar;73.9;26/11/2013;11;2013;
Senegal;Dakar;72.4;27/11/2013;11;2013;
Senegal;Dakar;75.7;28/11/2013;11;2013;
Senegal;Dakar;77.2;29/11/2013;11;2013;
Senegal;Dakar;78.0;30/11/2013;11;2013;
Senegal;Dakar;79.9;01/12/2013;12;2013;
Senegal;Dakar;79.0;02/12/2013;12;2013;
Senegal;Dakar;78.3;03/12/2013;12;2013;
Senegal;Dakar;77.5;04/12/2013;12;2013;
Senegal;Dakar;77.3;05/12/2013;12;2013;
Senegal;Dakar;77.8;06/12/2013;12;2013;
Senegal;Dakar;79.7;07/12/2013;12;2013;
Senegal;Dakar;77.2;08/12/2013;12;2013;
Senegal;Dakar;79.1;09/12/2013;12;2013;
Senegal;Dakar;78.4;10/12/2013;12;2013;
Senegal;Dakar;77.5;11/12/2013;12;2013;
Senegal;Dakar;76.2;12/12/2013;12;2013;
Senegal;Dakar;74.3;13/12/2013;12;2013;
Senegal;Dakar;74.2;14/12/2013;12;2013;
Senegal;Dakar;73.3;15/12/2013;12;2013;
Senegal;Dakar;72.1;16/12/2013;12;2013;
Senegal;Dakar;74.2;17/12/2013;12;2013;
Senegal;Dakar;70.7;18/12/2013;12;2013;
Senegal;Dakar;71.8;19/12/2013;12;2013;
Senegal;Dakar;71.1;20/12/2013;12;2013;
Senegal;Dakar;71.0;21/12/2013;12;2013;
Senegal;Dakar;70.5;22/12/2013;12;2013;
Senegal;Dakar;70.1;23/12/2013;12;2013;
Senegal;Dakar;69.5;24/12/2013;12;2013;
Senegal;Dakar;68.6;25/12/2013;12;2013;
Senegal;Dakar;70.9;26/12/2013;12;2013;
Senegal;Dakar;71.9;27/12/2013;12;2013;
Senegal;Dakar;71.4;28/12/2013;12;2013;
Senegal;Dakar;70.8;29/12/2013;12;2013;
Senegal;Dakar;68.5;30/12/2013;12;2013;
Senegal;Dakar;68.1;31/12/2013;12;2013;
Senegal;Dakar;69.8;01/01/2014;1;2014;
Senegal;Dakar;71.0;02/01/2014;1;2014;
Senegal;Dakar;71.0;03/01/2014;1;2014;
Senegal;Dakar;72.7;04/01/2014;1;2014;
Senegal;Dakar;72.7;05/01/2014;1;2014;
Senegal;Dakar;73.8;06/01/2014;1;2014;
Senegal;Dakar;72.1;07/01/2014;1;2014;
Senegal;Dakar;72.3;08/01/2014;1;2014;
Senegal;Dakar;71.1;09/01/2014;1;2014;
Senegal;Dakar;68.7;10/01/2014;1;2014;
Senegal;Dakar;68.0;11/01/2014;1;2014;
Senegal;Dakar;69.8;12/01/2014;1;2014;
Senegal;Dakar;72.6;13/01/2014;1;2014;
Senegal;Dakar;75.3;14/01/2014;1;2014;
Senegal;Dakar;74.7;15/01/2014;1;2014;
Senegal;Dakar;70.5;16/01/2014;1;2014;
Senegal;Dakar;68.9;17/01/2014;1;2014;
Senegal;Dakar;67.7;18/01/2014;1;2014;
Senegal;Dakar;66.7;19/01/2014;1;2014;
Senegal;Dakar;67.1;20/01/2014;1;2014;
Senegal;Dakar;67.3;21/01/2014;1;2014;
Senegal;Dakar;66.7;22/01/2014;1;2014;
Senegal;Dakar;66.1;23/01/2014;1;2014;
Senegal;Dakar;65.9;24/01/2014;1;2014;
Senegal;Dakar;64.8;25/01/2014;1;2014;
Senegal;Dakar;65.9;26/01/2014;1;2014;
Senegal;Dakar;69.1;27/01/2014;1;2014;
Senegal;Dakar;70.0;28/01/2014;1;2014;
Senegal;Dakar;69.0;29/01/2014;1;2014;
Senegal;Dakar;67.9;30/01/2014;1;2014;
Senegal;Dakar;66.6;31/01/2014;1;2014;
Senegal;Dakar;66.5;01/02/2014;2;2014;
Senegal;Dakar;66.1;02/02/2014;2;2014;
Senegal;Dakar;65.8;03/02/2014;2;2014;
Senegal;Dakar;67.1;04/02/2014;2;2014;
Senegal;Dakar;68.8;05/02/2014;2;2014;
Senegal;Dakar;67.8;07/02/2014;2;2014;
Senegal;Dakar;68.5;08/02/2014;2;2014;
Senegal;Dakar;67.9;09/02/2014;2;2014;
Senegal;Dakar;66.7;10/02/2014;2;2014;
Senegal;Dakar;68.5;11/02/2014;2;2014;
Senegal;Dakar;68.5;12/02/2014;2;2014;
Senegal;Dakar;70.6;13/02/2014;2;2014;
Senegal;Dakar;72.9;14/02/2014;2;2014;
Senegal;Dakar;66.7;15/02/2014;2;2014;
Senegal;Dakar;63.6;16/02/2014;2;2014;
Senegal;Dakar;63.2;17/02/2014;2;2014;
Senegal;Dakar;64.2;18/02/2014;2;2014;
Senegal;Dakar;65.4;19/02/2014;2;2014;
Senegal;Dakar;65.4;20/02/2014;2;2014;
Senegal;Dakar;66.6;21/02/2014;2;2014;
Senegal;Dakar;70.2;22/02/2014;2;2014;
Senegal;Dakar;67.5;23/02/2014;2;2014;
Senegal;Dakar;66.8;24/02/2014;2;2014;
Senegal;Dakar;67.2;25/02/2014;2;2014;
Senegal;Dakar;68.4;26/02/2014;2;2014;
Senegal;Dakar;70.4;27/02/2014;2;2014;
Senegal;Dakar;73.4;28/02/2014;2;2014;
Senegal;Dakar;73.1;01/03/2014;3;2014;
Senegal;Dakar;72.2;02/03/2014;3;2014;
Senegal;Dakar;69.9;03/03/2014;3;2014;
Senegal;Dakar;67.8;04/03/2014;3;2014;
Senegal;Dakar;65.8;05/03/2014;3;2014;
Senegal;Dakar;64.9;06/03/2014;3;2014;
Senegal;Dakar;66.3;07/03/2014;3;2014;
Senegal;Dakar;65.5;08/03/2014;3;2014;
Senegal;Dakar;65.5;09/03/2014;3;2014;
Senegal;Dakar;65.6;10/03/2014;3;2014;
Senegal;Dakar;65.5;11/03/2014;3;2014;
Senegal;Dakar;65.5;12/03/2014;3;2014;
Senegal;Dakar;66.9;13/03/2014;3;2014;
Senegal;Dakar;69.0;14/03/2014;3;2014;
Senegal;Dakar;71.3;15/03/2014;3;2014;
Senegal;Dakar;72.2;16/03/2014;3;2014;
Senegal;Dakar;71.0;17/03/2014;3;2014;
Senegal;Dakar;69.8;18/03/2014;3;2014;
Senegal;Dakar;68.8;19/03/2014;3;2014;
Senegal;Dakar;68.9;20/03/2014;3;2014;
Senegal;Dakar;70.5;21/03/2014;3;2014;
Senegal;Dakar;70.0;22/03/2014;3;2014;
Senegal;Dakar;69.6;23/03/2014;3;2014;
Senegal;Dakar;69.1;24/03/2014;3;2014;
Senegal;Dakar;69.1;25/03/2014;3;2014;
Senegal;Dakar;69.8;26/03/2014;3;2014;
Senegal;Dakar;70.4;27/03/2014;3;2014;
Senegal;Dakar;68.7;28/03/2014;3;2014;
Senegal;Dakar;67.9;29/03/2014;3;2014;
Senegal;Dakar;66.9;30/03/2014;3;2014;
Senegal;Dakar;67.7;31/03/2014;3;2014;
Senegal;Dakar;68.2;01/04/2014;4;2014;
Senegal;Dakar;67.8;02/04/2014;4;2014;
Senegal;Dakar;68.2;03/04/2014;4;2014;
Senegal;Dakar;69.7;04/04/2014;4;2014;
Senegal;Dakar;71.2;05/04/2014;4;2014;
Senegal;Dakar;70.0;06/04/2014;4;2014;
Senegal;Dakar;67.8;07/04/2014;4;2014;
Senegal;Dakar;66.7;08/04/2014;4;2014;
Senegal;Dakar;66.7;09/04/2014;4;2014;
Senegal;Dakar;66.9;10/04/2014;4;2014;
Senegal;Dakar;67.2;11/04/2014;4;2014;
Senegal;Dakar;68.2;12/04/2014;4;2014;
Senegal;Dakar;70.3;13/04/2014;4;2014;
Senegal;Dakar;70.3;14/04/2014;4;2014;
Senegal;Dakar;70.4;15/04/2014;4;2014;
Senegal;Dakar;71.9;16/04/2014;4;2014;
Senegal;Dakar;72.5;17/04/2014;4;2014;
Senegal;Dakar;76.1;18/04/2014;4;2014;
Senegal;Dakar;76.6;19/04/2014;4;2014;
Senegal;Dakar;73.6;20/04/2014;4;2014;
Senegal;Dakar;71.6;21/04/2014;4;2014;
Senegal;Dakar;70.8;22/04/2014;4;2014;
Senegal;Dakar;70.9;23/04/2014;4;2014;
Senegal;Dakar;71.7;24/04/2014;4;2014;
Senegal;Dakar;71.9;25/04/2014;4;2014;
Senegal;Dakar;73.0;26/04/2014;4;2014;
Senegal;Dakar;73.0;27/04/2014;4;2014;
Senegal;Dakar;73.6;28/04/2014;4;2014;
Senegal;Dakar;72.3;29/04/2014;4;2014;
Senegal;Dakar;70.4;30/04/2014;4;2014;
Senegal;Dakar;70.3;01/05/2014;5;2014;
Senegal;Dakar;69.8;02/05/2014;5;2014;
Senegal;Dakar;69.6;03/05/2014;5;2014;
Senegal;Dakar;69.8;04/05/2014;5;2014;
Senegal;Dakar;70.7;05/05/2014;5;2014;
Senegal;Dakar;70.2;06/05/2014;5;2014;
Senegal;Dakar;70.4;07/05/2014;5;2014;
Senegal;Dakar;71.2;08/05/2014;5;2014;
Senegal;Dakar;72.1;09/05/2014;5;2014;
Senegal;Dakar;71.0;10/05/2014;5;2014;
Senegal;Dakar;73.1;11/05/2014;5;2014;
Senegal;Dakar;71.9;12/05/2014;5;2014;
Senegal;Dakar;72.8;13/05/2014;5;2014;
Senegal;Dakar;73.2;14/05/2014;5;2014;
Senegal;Dakar;73.6;15/05/2014;5;2014;
Senegal;Dakar;74.8;16/05/2014;5;2014;
Senegal;Dakar;75.5;17/05/2014;5;2014;
Senegal;Dakar;73.3;18/05/2014;5;2014;
Senegal;Dakar;72.9;19/05/2014;5;2014;
Senegal;Dakar;73.9;20/05/2014;5;2014;
Senegal;Dakar;74.1;21/05/2014;5;2014;
Senegal;Dakar;75.2;22/05/2014;5;2014;
Senegal;Dakar;74.6;23/05/2014;5;2014;
Senegal;Dakar;73.9;24/05/2014;5;2014;
Senegal;Dakar;73.3;25/05/2014;5;2014;
Senegal;Dakar;73.8;26/05/2014;5;2014;
Senegal;Dakar;73.3;27/05/2014;5;2014;
Senegal;Dakar;75.5;28/05/2014;5;2014;
Senegal;Dakar;76.5;29/05/2014;5;2014;
Senegal;Dakar;74.5;30/05/2014;5;2014;
Senegal;Dakar;74.2;31/05/2014;5;2014;
Senegal;Dakar;74.5;01/06/2014;6;2014;
Senegal;Dakar;77.7;02/06/2014;6;2014;
Senegal;Dakar;77.4;03/06/2014;6;2014;
Senegal;Dakar;76.6;04/06/2014;6;2014;
Senegal;Dakar;78.2;05/06/2014;6;2014;
Senegal;Dakar;77.4;06/06/2014;6;2014;
Senegal;Dakar;77.5;07/06/2014;6;2014;
Senegal;Dakar;81.3;08/06/2014;6;2014;
Senegal;Dakar;78.5;09/06/2014;6;2014;
Senegal;Dakar;80.6;10/06/2014;6;2014;
Senegal;Dakar;80.3;11/06/2014;6;2014;
Senegal;Dakar;78.6;12/06/2014;6;2014;
Senegal;Dakar;78.0;13/06/2014;6;2014;
Senegal;Dakar;78.8;14/06/2014;6;2014;
Senegal;Dakar;79.0;15/06/2014;6;2014;
Senegal;Dakar;79.2;16/06/2014;6;2014;
Senegal;Dakar;78.7;17/06/2014;6;2014;
Senegal;Dakar;78.6;18/06/2014;6;2014;
Senegal;Dakar;78.2;19/06/2014;6;2014;
Senegal;Dakar;78.6;20/06/2014;6;2014;
Senegal;Dakar;80.3;21/06/2014;6;2014;
Senegal;Dakar;80.3;22/06/2014;6;2014;
Senegal;Dakar;83.0;23/06/2014;6;2014;
Senegal;Dakar;83.0;24/06/2014;6;2014;
Senegal;Dakar;81.2;25/06/2014;6;2014;
Senegal;Dakar;81.0;26/06/2014;6;2014;
Senegal;Dakar;79.8;27/06/2014;6;2014;
Senegal;Dakar;79.0;28/06/2014;6;2014;
Senegal;Dakar;78.9;29/06/2014;6;2014;
Senegal;Dakar;79.5;30/06/2014;6;2014;
Senegal;Dakar;80.5;01/07/2014;7;2014;
Senegal;Dakar;81.7;02/07/2014;7;2014;
Senegal;Dakar;82.1;03/07/2014;7;2014;
Senegal;Dakar;83.3;04/07/2014;7;2014;
Senegal;Dakar;82.7;05/07/2014;7;2014;
Senegal;Dakar;82.7;06/07/2014;7;2014;
Senegal;Dakar;81.5;07/07/2014;7;2014;
Senegal;Dakar;80.4;08/07/2014;7;2014;
Senegal;Dakar;79.8;09/07/2014;7;2014;
Senegal;Dakar;81.3;10/07/2014;7;2014;
Senegal;Dakar;81.8;11/07/2014;7;2014;
Senegal;Dakar;80.6;12/07/2014;7;2014;
Senegal;Dakar;79.3;13/07/2014;7;2014;
Senegal;Dakar;81.8;14/07/2014;7;2014;
Senegal;Dakar;81.6;15/07/2014;7;2014;
Senegal;Dakar;80.7;16/07/2014;7;2014;
Senegal;Dakar;80.5;17/07/2014;7;2014;
Senegal;Dakar;80.3;18/07/2014;7;2014;
Senegal;Dakar;80.1;19/07/2014;7;2014;
Senegal;Dakar;80.8;20/07/2014;7;2014;
Senegal;Dakar;81.9;21/07/2014;7;2014;
Senegal;Dakar;81.3;22/07/2014;7;2014;
Senegal;Dakar;82.6;23/07/2014;7;2014;
Senegal;Dakar;82.3;24/07/2014;7;2014;
Senegal;Dakar;81.8;25/07/2014;7;2014;
Senegal;Dakar;81.9;26/07/2014;7;2014;
Senegal;Dakar;82.6;27/07/2014;7;2014;
Senegal;Dakar;82.7;28/07/2014;7;2014;
Senegal;Dakar;83.8;29/07/2014;7;2014;
Senegal;Dakar;82.2;30/07/2014;7;2014;
Senegal;Dakar;81.6;31/07/2014;7;2014;
